p1	p2	ibs
SPT35366	SPT35337	0.808338332333533
SPT35366	SPT35306	0.818354683746998
SPT35366	SPT35407	0.823670772003605
SPT35366	SPT35346	0.819026681323074
SPT35366	SPT35405	0.822019102392934
SPT35366	SPT35410	0.807889190003011
SPT35366	SPT35575	0.809885931558935
SPT35366	SPT35576	0.814618538146185
SPT35366	SPT35766	0.816349968678221
SPT35366	SPT35347	0.818218178182182
SPT35366	SPT35412	0.816682524579765
SPT35366	SPT35414	0.811991869918699
SPT35366	SPT35348	0.820882088208821
SPT35366	SPT35417	0.812380856827531
SPT35366	SPT35571	0.809345405349152
SPT35366	SPT35349	0.806135705006495
SPT35366	SPT35351	0.820105263157895
SPT35366	SPT35418	0.816211878009631
SPT35366	SPT35419	0.818254764292879
SPT35366	SPT35566	0.816359918200409
SPT35366	SPT35567	0.805766920304365
SPT35366	SPT35420	0.804539975893933
SPT35366	SPT35423	0.809566696687681
SPT35366	SPT35564	0.806678030682844
SPT35366	SPT35352	0.810132906965124
SPT35366	SPT35424	0.804885404101327
SPT35366	SPT35357	0.804339132173565
SPT35366	SPT35437	0.811154500851106
SPT35366	SPT35563	0.805397301349325
SPT35366	SPT35308	0.815376884422111
SPT35366	SPT35425	0.809098377490244
SPT35366	SPT35440	0.813320525136087
SPT35366	SPT35354	0.876186669331468
SPT35366	SPT35309	0.805689102564103
SPT35366	SPT35310	0.806344410876133
SPT35366	SPT35355	0.8074
SPT35366	SPT35332	0.805958212536239
SPT35366	SPT35333	0.809714171497102
SPT35366	SPT35561	0.813586574213647
SPT35366	SPT35363	0.806977209116354
SPT35366	SPT35427	0.815506025381252
SPT35366	SPT35752	0.809748743718593
SPT35366	SPT35430	0.802951214615539
SPT35366	SPT35431	0.813927744792191
SPT35366	SPT35313	0.809094551282051
SPT35366	SPT35780	0.80981532496684
SPT35366	SPT35315	0.818945683705112
SPT35366	SPT35316	0.854469022119908
SPT35366	SPT35317	0.8119
SPT35366	SPT35334	0.809514291425145
SPT35366	SPT35543	0.813421828908555
SPT35524	SPT35321	0.81051051051051
SPT35524	SPT35374	0.799819927971189
SPT35524	SPT35318	0.809866906834784
SPT35524	SPT35453	0.804761904761905
SPT35524	SPT35509	0.840157321500605
SPT35524	SPT35450	0.812032592923317
SPT35524	SPT35525	0.817362236628849
SPT35524	SPT35510	0.804683225735857
SPT35524	SPT35340	0.808004002001001
SPT35524	SPT35583	0.801681850035039
SPT35524	SPT35584	0.80309153364316
SPT35524	SPT35585	0.816911464708282
SPT35524	SPT35458	0.812556323220186
SPT35524	SPT35500	0.805547211374787
SPT35524	SPT35322	0.804321728691477
SPT35524	SPT35377	0.807861572314463
SPT35524	SPT35511	0.817496229260935
SPT35524	SPT35323	0.809704852426213
SPT35524	SPT35461	0.804426196675345
SPT35524	SPT35462	0.814495081308974
SPT35524	SPT35463	0.806406406406406
SPT35524	SPT35341	0.807426684015614
SPT35524	SPT35368	0.805661132226445
SPT35524	SPT35378	0.80876175235047
SPT35524	SPT35552	0.804020100502513
SPT35524	SPT35551	0.804429543838261
SPT35524	SPT35459	0.808732225115161
SPT35524	SPT35474	0.816056196688409
SPT35524	SPT35514	0.815786677998513
SPT35524	SPT35519	0.801421361623236
SPT35524	SPT35526	0.817396544797107
SPT35524	SPT35501	0.803392211963067
SPT35524	SPT35681	0.801002506265664
SPT35524	SPT35467	0.816705103780207
SPT35524	SPT35469	0.815409309791332
SPT35524	SPT35470	0.815526210484194
SPT35524	SPT35468	0.814049172102358
SPT35524	SPT35471	0.81481852817325
SPT35524	SPT35379	0.80327868852459
SPT35524	SPT35472	0.800440352281825
SPT35524	SPT35529	0.817268067142426
SPT35524	SPT35517	0.810659186535764
SPT35524	SPT35516	0.813724505174319
SPT35524	SPT35360	0.810948759007206
SPT35524	SPT35515	0.812123645122441
SPT35524	SPT35518	0.801401401401401
SPT35524	SPT35475	0.817043861405968
SPT35524	SPT35520	0.796513375413285
SPT35524	SPT35324	0.808497845475499
SPT35524	SPT35476	0.817405285900914
SPT35524	SPT35485	0.806629834254144
SPT35524	SPT35389	0.807761552310462
SPT35524	SPT35487	0.809847878302642
SPT35524	SPT35369	0.80876175235047
SPT35524	SPT35370	0.810443132939882
SPT35524	SPT35382	0.809690659725698
SPT35524	SPT35521	0.806135492117597
SPT35524	SPT35553	0.79923862953316
SPT35524	SPT35532	0.810367520502177
SPT35524	SPT35384	0.807261452290458
SPT35524	SPT35522	0.809490439483432
SPT35524	SPT35361	0.80606424497148
SPT35524	SPT35342	0.797652487961477
SPT35524	SPT35556	0.802014802631579
SPT35524	SPT35557	0.801640340218712
SPT35524	SPT35328	0.799019117205485
SPT35524	SPT35592	0.805382606949187
SPT35524	SPT35435	0.815153035624686
SPT35524	SPT35304	0.809476109385956
SPT35524	SPT35390	0.803362353647553
SPT35524	SPT35436	0.801514386673397
SPT35524	SPT35580	0.806219589591707
SPT35524	SPT35538	0.800398573526327
SPT35524	SPT35537	0.799111862973144
SPT35524	SPT35320	0.798805441875899
SPT35524	SPT35541	0.804219922905255
SPT35524	SPT35673	0.808073973838521
SPT35524	SPT35502	0.799498746867168
SPT35524	SPT35330	0.810829257194858
SPT35524	SPT35546	0.803785286569718
SPT35524	SPT35547	0.802925558561266
SPT35524	SPT35544	0.803537139969682
SPT35524	SPT35362	0.798659731946389
SPT35524	SPT35499	0.804306268236241
SPT35524	SPT35336	0.808037063148353
SPT35524	SPT35577	0.801765650080257
SPT35524	SPT35325	0.803011926420053
SPT35524	SPT35331	0.801860372074415
SPT35524	SPT35337	0.805964174922446
SPT35524	SPT35306	0.80326391670004
SPT35524	SPT35407	0.814265678220797
SPT35524	SPT35346	0.808261652330466
SPT35524	SPT35405	0.812981411112252
SPT35524	SPT35410	0.797047599919663
SPT35524	SPT35575	0.799239010713928
SPT35524	SPT35576	0.808885331198719
SPT35524	SPT35766	0.80421844001253
SPT35524	SPT35347	0.81129242166383
SPT35524	SPT35412	0.806622236327092
SPT35524	SPT35414	0.80658268996343
SPT35524	SPT35348	0.803703703703704
SPT35524	SPT35417	0.807124937280482
SPT35524	SPT35571	0.802855058872564
SPT35524	SPT35349	0.800060012002401
SPT35524	SPT35351	0.801790416008425
SPT35524	SPT35418	0.80710914750477
SPT35524	SPT35419	0.811038635223281
SPT35524	SPT35566	0.811062263572232
SPT35524	SPT35567	0.798737727910238
SPT35524	SPT35420	0.797707621154233
SPT35524	SPT35423	0.797275641025641
SPT35524	SPT35564	0.806581059390048
SPT35524	SPT35352	0.802560512102421
SPT35524	SPT35424	0.801951317642326
SPT35524	SPT35357	0.804162914039828
SPT35524	SPT35437	0.806813627254509
SPT35524	SPT35563	0.79921968787515
SPT35524	SPT35308	0.809734513274336
SPT35524	SPT35425	0.804437140509449
SPT35524	SPT35440	0.805914380271165
SPT35524	SPT35354	0.809566696687681
SPT35524	SPT35309	0.80310621242485
SPT35524	SPT35310	0.803546242192222
SPT35524	SPT35355	0.799739661560028
SPT35524	SPT35332	0.802581548929358
SPT35524	SPT35333	0.808642592777833
SPT35524	SPT35561	0.806172715391575
SPT35524	SPT35363	0.79959979989995
SPT35524	SPT35427	0.807700511945392
SPT35524	SPT35752	0.800341811601488
SPT35524	SPT35430	0.801104417670683
SPT35524	SPT35431	0.807452165156093
SPT35524	SPT35313	0.809757563614506
SPT35524	SPT35780	0.805121926334048
SPT35524	SPT35315	0.801441874436768
SPT35524	SPT35316	0.805973140910002
SPT35524	SPT35317	0.804624161745571
SPT35524	SPT35334	0.805841752525758
SPT35524	SPT35543	0.805458952471283
SPT35321	SPT35374	0.805780578057806
SPT35321	SPT35318	0.815726290516206
SPT35321	SPT35453	0.815418903859791
SPT35321	SPT35509	0.814900695634641
SPT35321	SPT35450	0.817877469032474
SPT35321	SPT35525	0.824911392405063
SPT35321	SPT35510	0.814989059080963
SPT35321	SPT35340	0.815163032606521
SPT35321	SPT35583	0.811029926934241
SPT35321	SPT35584	0.815031821396101
SPT35321	SPT35585	0.83166700673332
SPT35321	SPT35458	0.827593111734081
SPT35321	SPT35500	0.817043861405968
SPT35321	SPT35322	0.821082108210821
SPT35321	SPT35377	0.814718528147185
SPT35321	SPT35511	0.824959807073955
SPT35321	SPT35323	0.88497699539908
SPT35321	SPT35461	0.813594954449895
SPT35321	SPT35462	0.82557205941389
SPT35321	SPT35463	0.817672370659462
SPT35321	SPT35341	0.813087852711627
SPT35321	SPT35368	0.817718228177182
SPT35321	SPT35378	0.814318568143186
SPT35321	SPT35552	0.810368786745056
SPT35321	SPT35551	0.816944331572532
SPT35321	SPT35459	0.820802883171489
SPT35321	SPT35474	0.824202287778447
SPT35321	SPT35514	0.825398512221041
SPT35321	SPT35519	0.815729874408071
SPT35321	SPT35526	0.824533226259787
SPT35321	SPT35501	0.811214765773899
SPT35321	SPT35681	0.811892108693472
SPT35321	SPT35467	0.823812387251954
SPT35321	SPT35469	0.824455813020363
SPT35321	SPT35470	0.825212606303152
SPT35321	SPT35468	0.822148660848631
SPT35321	SPT35471	0.821152882205514
SPT35321	SPT35379	0.820081967213115
SPT35321	SPT35472	0.810386231739043
SPT35321	SPT35529	0.824728806749699
SPT35321	SPT35517	0.819929894842263
SPT35321	SPT35516	0.820327407853771
SPT35321	SPT35360	0.813806903451726
SPT35321	SPT35515	0.819969894631209
SPT35321	SPT35518	0.810967677374162
SPT35321	SPT35475	0.823788546255507
SPT35321	SPT35520	0.813144975453361
SPT35321	SPT35324	0.819392968045678
SPT35321	SPT35476	0.824628364805143
SPT35321	SPT35485	0.81116353779741
SPT35321	SPT35389	0.814818518148185
SPT35321	SPT35487	0.820474332032423
SPT35321	SPT35369	0.814218578142186
SPT35321	SPT35370	0.8184
SPT35321	SPT35382	0.817654123298639
SPT35321	SPT35521	0.813185642773458
SPT35321	SPT35553	0.812944594729987
SPT35321	SPT35532	0.825994533859702
SPT35321	SPT35384	0.816418358164184
SPT35321	SPT35522	0.815133620258232
SPT35321	SPT35361	0.81312525010004
SPT35321	SPT35342	0.820880553605456
SPT35321	SPT35556	0.818032281278914
SPT35321	SPT35557	0.812917594654788
SPT35321	SPT35328	0.80708425055033
SPT35321	SPT35592	0.810303273749749
SPT35321	SPT35435	0.824939807383628
SPT35321	SPT35304	0.818928392588883
SPT35321	SPT35390	0.817527010804322
SPT35321	SPT35436	0.808865105008078
SPT35321	SPT35580	0.816691347577745
SPT35321	SPT35538	0.811870805369127
SPT35321	SPT35537	0.812301838934686
SPT35321	SPT35320	0.818352681039248
SPT35321	SPT35541	0.814927492140757
SPT35321	SPT35673	0.810237907317623
SPT35321	SPT35502	0.812042881474802
SPT35321	SPT35330	0.881028207461328
SPT35321	SPT35546	0.814818774724687
SPT35321	SPT35547	0.813701923076923
SPT35321	SPT35544	0.817841988280461
SPT35321	SPT35362	0.812918708129187
SPT35321	SPT35499	0.820156910078455
SPT35321	SPT35336	0.816451872734595
SPT35321	SPT35577	0.8122555410691
SPT35321	SPT35325	0.811679127096383
SPT35321	SPT35331	0.818718128187181
SPT35321	SPT35337	0.812424969987995
SPT35321	SPT35306	0.814058275758486
SPT35321	SPT35407	0.827689841715087
SPT35321	SPT35346	0.846615338466153
SPT35321	SPT35405	0.828935208953691
SPT35321	SPT35410	0.814621409921671
SPT35321	SPT35575	0.810548438751001
SPT35321	SPT35576	0.81958195819582
SPT35321	SPT35766	0.813472584856397
SPT35321	SPT35347	0.813932539285357
SPT35321	SPT35412	0.815817297525904
SPT35321	SPT35414	0.819512195121951
SPT35321	SPT35348	0.820074051836285
SPT35321	SPT35417	0.818501053476472
SPT35321	SPT35571	0.815767548427411
SPT35321	SPT35349	0.81031896810319
SPT35321	SPT35351	0.819187026116259
SPT35321	SPT35418	0.825266117694316
SPT35321	SPT35419	0.823883592574009
SPT35321	SPT35566	0.822206318372355
SPT35321	SPT35567	0.811780026044275
SPT35321	SPT35420	0.806857027950935
SPT35321	SPT35423	0.810929836853168
SPT35321	SPT35564	0.815557337610265
SPT35321	SPT35352	0.815618438156184
SPT35321	SPT35424	0.810318817258373
SPT35321	SPT35357	0.821028411364546
SPT35321	SPT35437	0.819847786901662
SPT35321	SPT35563	0.812281228122812
SPT35321	SPT35308	0.819406737053796
SPT35321	SPT35425	0.81372649748279
SPT35321	SPT35440	0.808730921122852
SPT35321	SPT35354	0.815726290516206
SPT35321	SPT35309	0.813163694650371
SPT35321	SPT35310	0.81238670694864
SPT35321	SPT35355	0.811486892135281
SPT35321	SPT35332	0.812743823146944
SPT35321	SPT35333	0.8135
SPT35321	SPT35561	0.80940892641737
SPT35321	SPT35363	0.813562712542508
SPT35321	SPT35427	0.807208359991469
SPT35321	SPT35752	0.805326633165829
SPT35321	SPT35430	0.812067061540006
SPT35321	SPT35431	0.812783090085556
SPT35321	SPT35313	0.885316506410256
SPT35321	SPT35780	0.815018875624936
SPT35321	SPT35315	0.813594954449895
SPT35321	SPT35316	0.817189221676851
SPT35321	SPT35317	0.8175905543326
SPT35321	SPT35334	0.8165
SPT35321	SPT35543	0.816457696765357
SPT35374	SPT35318	0.811513092144713
SPT35374	SPT35453	0.808381415122988
SPT35374	SPT35509	0.801451320298327
SPT35374	SPT35450	0.807452030343597
SPT35374	SPT35525	0.820933292843405
SPT35374	SPT35510	0.809799846877393
SPT35374	SPT35340	0.808253397282174
SPT35374	SPT35583	0.803219678032197
SPT35374	SPT35584	0.813610662358643
SPT35374	SPT35585	0.826078091548578
SPT35374	SPT35458	0.820810405202601
SPT35374	SPT35500	0.813225290116046
SPT35374	SPT35322	0.811469677290439
SPT35374	SPT35377	0.808410748177005
SPT35374	SPT35511	0.821177416114125
SPT35374	SPT35323	0.814048760991207
SPT35374	SPT35461	0.807280728072807
SPT35374	SPT35462	0.818628433928213
SPT35374	SPT35463	0.813637272545491
SPT35374	SPT35341	0.817772890843663
SPT35374	SPT35368	0.811906902407352
SPT35374	SPT35378	0.808710418539606
SPT35374	SPT35552	0.812353066894636
SPT35374	SPT35551	0.809175801867641
SPT35374	SPT35459	0.811962392478496
SPT35374	SPT35474	0.821170809943865
SPT35374	SPT35514	0.819089075273384
SPT35374	SPT35519	0.801358583779333
SPT35374	SPT35526	0.82153969687845
SPT35374	SPT35501	0.801183075997594
SPT35374	SPT35681	0.80356606230592
SPT35374	SPT35467	0.82067721899419
SPT35374	SPT35469	0.812788133894568
SPT35374	SPT35470	0.821489255372314
SPT35374	SPT35468	0.812268216898867
SPT35374	SPT35471	0.812218327491237
SPT35374	SPT35379	0.8136391562564
SPT35374	SPT35472	0.807576969212315
SPT35374	SPT35529	0.820628703424726
SPT35374	SPT35517	0.809390329362298
SPT35374	SPT35516	0.813509986951721
SPT35374	SPT35360	0.815092453773113
SPT35374	SPT35515	0.809041700080192
SPT35374	SPT35518	0.804958512446266
SPT35374	SPT35475	0.820682068206821
SPT35374	SPT35520	0.80222199979982
SPT35374	SPT35324	0.812349879903923
SPT35374	SPT35476	0.813491266813893
SPT35374	SPT35485	0.807727044656297
SPT35374	SPT35389	0.808310858056138
SPT35374	SPT35487	0.808857342797161
SPT35374	SPT35369	0.81670162820897
SPT35374	SPT35370	0.818581418581419
SPT35374	SPT35382	0.813537292541492
SPT35374	SPT35521	0.809579563597658
SPT35374	SPT35553	0.806467761313576
SPT35374	SPT35532	0.814807322747042
SPT35374	SPT35384	0.812406353011687
SPT35374	SPT35522	0.8104
SPT35374	SPT35361	0.813711772936238
SPT35374	SPT35342	0.809838693517684
SPT35374	SPT35556	0.803061434148346
SPT35374	SPT35557	0.811696853182232
SPT35374	SPT35328	0.807277089164334
SPT35374	SPT35592	0.807865957660279
SPT35374	SPT35435	0.814091000200441
SPT35374	SPT35304	0.808804402201101
SPT35374	SPT35390	0.809614231461123
SPT35374	SPT35436	0.80068589872907
SPT35374	SPT35580	0.81014799154334
SPT35374	SPT35538	0.808949905680151
SPT35374	SPT35537	0.80832628909552
SPT35374	SPT35320	0.81631299734748
SPT35374	SPT35541	0.811271031826475
SPT35374	SPT35673	0.805589992110898
SPT35374	SPT35502	0.805146690697907
SPT35374	SPT35330	0.816507503410641
SPT35374	SPT35546	0.813294859463503
SPT35374	SPT35547	0.813732359123211
SPT35374	SPT35544	0.806604726317916
SPT35374	SPT35362	0.813405254220358
SPT35374	SPT35499	0.807982306222982
SPT35374	SPT35336	0.811569416498994
SPT35374	SPT35577	0.806112224448898
SPT35374	SPT35325	0.800868423709987
SPT35374	SPT35331	0.812805913495155
SPT35374	SPT35337	0.815610633619828
SPT35374	SPT35306	0.80922368947579
SPT35374	SPT35407	0.82175740592474
SPT35374	SPT35346	0.813005693736889
SPT35374	SPT35405	0.817901868199548
SPT35374	SPT35410	0.807904503962283
SPT35374	SPT35575	0.808561712342469
SPT35374	SPT35576	0.814892553723138
SPT35374	SPT35766	0.812480434102056
SPT35374	SPT35347	0.815218478152185
SPT35374	SPT35412	0.805899143672693
SPT35374	SPT35414	0.812106439163112
SPT35374	SPT35348	0.813855843247026
SPT35374	SPT35417	0.811271560369033
SPT35374	SPT35571	0.810906441877407
SPT35374	SPT35349	0.811707122165618
SPT35374	SPT35351	0.80917798126513
SPT35374	SPT35418	0.807483948635634
SPT35374	SPT35419	0.815839598997494
SPT35374	SPT35566	0.810935104752172
SPT35374	SPT35567	0.799559691784249
SPT35374	SPT35420	0.800803616273229
SPT35374	SPT35423	0.806842052615785
SPT35374	SPT35564	0.801583324982463
SPT35374	SPT35352	0.806712616122266
SPT35374	SPT35424	0.802451768488746
SPT35374	SPT35357	0.811613032180692
SPT35374	SPT35437	0.808346677341873
SPT35374	SPT35563	0.800279748226596
SPT35374	SPT35308	0.808418726140245
SPT35374	SPT35425	0.807040952478703
SPT35374	SPT35440	0.811606571367612
SPT35374	SPT35354	0.80981411153308
SPT35374	SPT35309	0.81099209130043
SPT35374	SPT35310	0.810832578274439
SPT35374	SPT35355	0.8117
SPT35374	SPT35332	0.801538922754072
SPT35374	SPT35333	0.803196803196803
SPT35374	SPT35561	0.810666934511852
SPT35374	SPT35363	0.807354116706635
SPT35374	SPT35427	0.811214156273318
SPT35374	SPT35752	0.805625313912607
SPT35374	SPT35430	0.807063308919434
SPT35374	SPT35431	0.81056338028169
SPT35374	SPT35313	0.814295725297828
SPT35374	SPT35780	0.807955124936257
SPT35374	SPT35315	0.812525010004002
SPT35374	SPT35316	0.813732359123211
SPT35374	SPT35317	0.811075569772091
SPT35374	SPT35334	0.813986013986014
SPT35374	SPT35543	0.806444818871104
SPT35318	SPT35453	0.814803564196031
SPT35318	SPT35509	0.812563016737245
SPT35318	SPT35450	0.818415178571429
SPT35318	SPT35525	0.828270554880518
SPT35318	SPT35510	0.81518765729292
SPT35318	SPT35340	0.815192403798101
SPT35318	SPT35583	0.816463292658532
SPT35318	SPT35584	0.817979797979798
SPT35318	SPT35585	0.835492095869454
SPT35318	SPT35458	0.824059247397918
SPT35318	SPT35500	0.81346942860002
SPT35318	SPT35322	0.816410153907655
SPT35318	SPT35377	0.815747402078337
SPT35318	SPT35511	0.827336683417085
SPT35318	SPT35323	0.819990004997501
SPT35318	SPT35461	0.81422569027611
SPT35318	SPT35462	0.82328753384816
SPT35318	SPT35463	0.823182318231823
SPT35318	SPT35341	0.823905656606036
SPT35318	SPT35368	0.815347721822542
SPT35318	SPT35378	0.813948840927258
SPT35318	SPT35552	0.815052384006842
SPT35318	SPT35551	0.809905612503806
SPT35318	SPT35459	0.817708854427214
SPT35318	SPT35474	0.825812274368231
SPT35318	SPT35514	0.821754833227109
SPT35318	SPT35519	0.812397034596376
SPT35318	SPT35526	0.828112449799197
SPT35318	SPT35501	0.806137799618895
SPT35318	SPT35681	0.81122244488978
SPT35318	SPT35467	0.827237198116044
SPT35318	SPT35469	0.819229997994786
SPT35318	SPT35470	0.826334733053389
SPT35318	SPT35468	0.820214579364284
SPT35318	SPT35471	0.821478661590864
SPT35318	SPT35379	0.816533497234173
SPT35318	SPT35472	0.813618638136186
SPT35318	SPT35529	0.826803295157726
SPT35318	SPT35517	0.821750450630883
SPT35318	SPT35516	0.821066372125715
SPT35318	SPT35360	0.826221644848606
SPT35318	SPT35515	0.816486161251504
SPT35318	SPT35518	0.810237952409518
SPT35318	SPT35475	0.827113556778389
SPT35318	SPT35520	0.810472567080497
SPT35318	SPT35324	0.824894936962177
SPT35318	SPT35476	0.824882016266693
SPT35318	SPT35485	0.815900421602088
SPT35318	SPT35389	0.815447641886491
SPT35318	SPT35487	0.8198
SPT35318	SPT35369	0.818445243804956
SPT35318	SPT35370	0.864494853602478
SPT35318	SPT35382	0.931227508996401
SPT35318	SPT35521	0.814396762858056
SPT35318	SPT35553	0.813219829744617
SPT35318	SPT35532	0.818678538905191
SPT35318	SPT35384	0.817745803357314
SPT35318	SPT35522	0.817727090836335
SPT35318	SPT35361	0.834249725082475
SPT35318	SPT35342	0.814692323110844
SPT35318	SPT35556	0.814594039054471
SPT35318	SPT35557	0.813442656139285
SPT35318	SPT35328	0.81011898810119
SPT35318	SPT35592	0.819148936170213
SPT35318	SPT35435	0.81983156206136
SPT35318	SPT35304	0.820056044835869
SPT35318	SPT35390	0.824540367705835
SPT35318	SPT35436	0.809687184661958
SPT35318	SPT35580	0.814932318104907
SPT35318	SPT35538	0.812224785070245
SPT35318	SPT35537	0.812070605644224
SPT35318	SPT35320	0.81921716054843
SPT35318	SPT35541	0.812816872845265
SPT35318	SPT35673	0.809314388813712
SPT35318	SPT35502	0.808092948717949
SPT35318	SPT35330	0.824044585987261
SPT35318	SPT35546	0.819416230086603
SPT35318	SPT35547	0.817662961850406
SPT35318	SPT35544	0.8139017983431
SPT35318	SPT35362	0.814448441247002
SPT35318	SPT35499	0.816170555108608
SPT35318	SPT35336	0.817934782608696
SPT35318	SPT35577	0.81565757818765
SPT35318	SPT35325	0.807657339125164
SPT35318	SPT35331	0.8146482813749
SPT35318	SPT35337	0.825752274317705
SPT35318	SPT35306	0.820274191934354
SPT35318	SPT35407	0.830313344679147
SPT35318	SPT35346	0.826538768984812
SPT35318	SPT35405	0.829653968579936
SPT35318	SPT35410	0.811941796287004
SPT35318	SPT35575	0.810805402701351
SPT35318	SPT35576	0.826034793041392
SPT35318	SPT35766	0.819500991752793
SPT35318	SPT35347	0.826352094371688
SPT35318	SPT35412	0.815433403805497
SPT35318	SPT35414	0.815891079048974
SPT35318	SPT35348	0.8217
SPT35318	SPT35417	0.817634667469154
SPT35318	SPT35571	0.810822060353798
SPT35318	SPT35349	0.806854516386891
SPT35318	SPT35351	0.815828246684908
SPT35318	SPT35418	0.818437155181061
SPT35318	SPT35419	0.825611712795828
SPT35318	SPT35566	0.826193640732031
SPT35318	SPT35567	0.807507507507508
SPT35318	SPT35420	0.808576880586522
SPT35318	SPT35423	0.806183710226136
SPT35318	SPT35564	0.815338345864662
SPT35318	SPT35352	0.81205035971223
SPT35318	SPT35424	0.812342949040105
SPT35318	SPT35357	0.816155153453964
SPT35318	SPT35437	0.811392531784964
SPT35318	SPT35563	0.807615430741555
SPT35318	SPT35308	0.821625967239473
SPT35318	SPT35425	0.812198377656844
SPT35318	SPT35440	0.817075773745998
SPT35318	SPT35354	0.941746602717826
SPT35318	SPT35309	0.813338674143801
SPT35318	SPT35310	0.813796576032226
SPT35318	SPT35355	0.819118088191181
SPT35318	SPT35332	0.808176729308277
SPT35318	SPT35333	0.809433396622364
SPT35318	SPT35561	0.81985331055963
SPT35318	SPT35363	0.810694652673663
SPT35318	SPT35427	0.813926210279377
SPT35318	SPT35752	0.811777710782836
SPT35318	SPT35430	0.809394760614273
SPT35318	SPT35431	0.810808090973131
SPT35318	SPT35313	0.820248347686761
SPT35318	SPT35780	0.816874107325036
SPT35318	SPT35315	0.820664132826565
SPT35318	SPT35316	0.881004803843074
SPT35318	SPT35317	0.816218378162184
SPT35318	SPT35334	0.824522834016189
SPT35318	SPT35543	0.81544295796903
SPT35453	SPT35509	0.811022819885901
SPT35453	SPT35450	0.815173345339937
SPT35453	SPT35525	0.824564994882293
SPT35453	SPT35510	0.811686879823594
SPT35453	SPT35340	0.811133603238866
SPT35453	SPT35583	0.809842041312272
SPT35453	SPT35584	0.810049019607843
SPT35453	SPT35585	0.825043764802801
SPT35453	SPT35458	0.81878038897893
SPT35453	SPT35500	0.814608448991997
SPT35453	SPT35322	0.814050005061241
SPT35453	SPT35377	0.811051513004757
SPT35453	SPT35511	0.824366927692464
SPT35453	SPT35323	0.812917594654788
SPT35453	SPT35461	0.808510638297872
SPT35453	SPT35462	0.820978878960195
SPT35453	SPT35463	0.815594936708861
SPT35453	SPT35341	0.812639254608062
SPT35453	SPT35368	0.811557534662484
SPT35453	SPT35378	0.815302094929663
SPT35453	SPT35552	0.811859838274933
SPT35453	SPT35551	0.80765285186705
SPT35453	SPT35459	0.811005269558168
SPT35453	SPT35474	0.821421319796954
SPT35453	SPT35514	0.818094115124879
SPT35453	SPT35519	0.806257145826837
SPT35453	SPT35526	0.82407313357034
SPT35453	SPT35501	0.808378981537837
SPT35453	SPT35681	0.805434451992294
SPT35453	SPT35467	0.823410082158434
SPT35453	SPT35469	0.815581253804017
SPT35453	SPT35470	0.820694542877392
SPT35453	SPT35468	0.815525114155251
SPT35453	SPT35471	0.815287915652879
SPT35453	SPT35379	0.812959320981265
SPT35453	SPT35472	0.811886200263238
SPT35453	SPT35529	0.824748552270649
SPT35453	SPT35517	0.807337589946286
SPT35453	SPT35516	0.811516197826749
SPT35453	SPT35360	0.816607594936709
SPT35453	SPT35515	0.816862824675325
SPT35453	SPT35518	0.804416084270232
SPT35453	SPT35475	0.823577071095807
SPT35453	SPT35520	0.805899047232921
SPT35453	SPT35324	0.812126127952955
SPT35453	SPT35476	0.819410569105691
SPT35453	SPT35485	0.80493751904907
SPT35453	SPT35389	0.811152717336302
SPT35453	SPT35487	0.811708700496303
SPT35453	SPT35369	0.81074790001012
SPT35453	SPT35370	0.816093117408907
SPT35453	SPT35382	0.815051149599919
SPT35453	SPT35521	0.806229860365199
SPT35453	SPT35553	0.810054733427934
SPT35453	SPT35532	0.814124872057318
SPT35453	SPT35384	0.812771986641028
SPT35453	SPT35522	0.813550739315374
SPT35453	SPT35361	0.813525005061753
SPT35453	SPT35342	0.809968531113593
SPT35453	SPT35556	0.807113968681945
SPT35453	SPT35557	0.807055214723926
SPT35453	SPT35328	0.805347376949564
SPT35453	SPT35592	0.810843740481267
SPT35453	SPT35435	0.813438895655704
SPT35453	SPT35304	0.812829347385488
SPT35453	SPT35390	0.805184285135682
SPT35453	SPT35436	0.814164710684764
SPT35453	SPT35580	0.812886707915511
SPT35453	SPT35538	0.809584258965408
SPT35453	SPT35537	0.80701567331272
SPT35453	SPT35320	0.809885083119491
SPT35453	SPT35541	0.80897724943636
SPT35453	SPT35673	0.808636363636364
SPT35453	SPT35502	0.806935712837153
SPT35453	SPT35330	0.816628440366972
SPT35453	SPT35546	0.810350404312668
SPT35453	SPT35547	0.809789217673287
SPT35453	SPT35544	0.814746732026144
SPT35453	SPT35362	0.80791417872685
SPT35453	SPT35499	0.814618751908786
SPT35453	SPT35336	0.812710051940116
SPT35453	SPT35577	0.808258090696967
SPT35453	SPT35325	0.806029637199796
SPT35453	SPT35331	0.812771986641028
SPT35453	SPT35337	0.809557557962944
SPT35453	SPT35306	0.815888134562772
SPT35453	SPT35407	0.821866450501571
SPT35453	SPT35346	0.815099686266572
SPT35453	SPT35405	0.823048250155312
SPT35453	SPT35410	0.808227526663281
SPT35453	SPT35575	0.805186911153885
SPT35453	SPT35576	0.818264655259694
SPT35453	SPT35766	0.808134021704773
SPT35453	SPT35347	0.816754457050243
SPT35453	SPT35412	0.811173899136369
SPT35453	SPT35414	0.812821039654818
SPT35453	SPT35348	0.820014180087106
SPT35453	SPT35417	0.812709369607146
SPT35453	SPT35571	0.80775698969939
